EFECTIVO,CXC,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,ANTICIPOS_CTE,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,target
1680491.081,8787927.972000001,3585450.405,2166688.164,0.0,-2367347.57,0.0,3499464.1360000004,5658569.845,-4437993.399,66217523.59,62669578.6,1934344.015,5644322.276000001,Aceptado
269809.7461,13390560.96,1193148.728,2056256.5119999999,760843.8707,-1718993.102,11052982.6,656991.7072,14376153.92,-3011045.93,0.0,30451549.61,8603354.809,11370443.01,Sospechoso
793616.7903,0.0,2253168.083,2161456.538,1013085.806,-2126463.215,14702251.14,4554800.08,10839189.21,-1859073.886,60287756.36,32554053.53,10676557.17,0.0,Aceptado
515454.2104,47355965.84,4489582.761,12176168.93,1107230.6770000001,-4911134.662,0.0,3565465.772,26481052.21,-5576845.254,204639482.4,108418100.6,25396910.51,19038338.8,Aceptado
1918902.0569999998,45042081.09,12990588.75,4137920.4910000004,1804948.9880000001,0.0,33655324.81,10272741.22,21789115.87,-6606673.252,179907354.9,167665754.2,4252330.626,0.0,Aceptado
2646854.694,6826470.342,4417.349938,3660067.5439999998,1448844.404,-15111723.37,704483.9288,0.0,15654582.51,-3538480.233,0.0,29996696.12,397254.9543,774841.1343,Sospechoso
714810.5655,19324198.64,266044.0343,0.0,416703.3465,-8036996.304,11707587.94,0.0,14682197.07,-3819965.6319999998,30058240.33,29353424.84,5878878.431,8334095.337,Sospechoso
830737.3493,4939001.649,842252.0914,412095.8416,1197391.625,-6825696.528,0.0,0.0,5828309.277000001,-3155719.2060000002,36840588.63,40708360.62,2184966.7819999997,2326634.234,Aceptado
884362.9267,11817808.12,4177596.3619999997,1984266.4730000002,2932452.4110000003,-7452215.313999999,14940622.95,7710654.272999999,20779516.15,-6858549.006,166685469.9,271558926.8,4759810.223999999,3898949.725,Aceptado
232740.7792,20521228.0,1857693.253,1318772.6709999999,342864.6074,-16299.52715,18387218.37,524556.053,14213762.08,-1943200.0769999998,72088868.14,14584311.77,12372524.49,16174964.65,Aceptado
3271660.028,42612172.92,722270.2377,67738344.34,2239323.003,-11430239.7,28905812.18,1828490.439,19464265.55,-3288544.9680000003,136342184.3,205189309.9,20853862.58,25023472.86,Sospechoso
699451.2454,0.0,6542501.905,3385383.262,1134287.46,-584233.8032,29395372.58,3876586.858,13266645.52,-3271140.998,106572136.5,77168069.17,20776580.21,16388638.42,Aceptado
2413350.391,39648030.28,1380799.676,6421472.779,1243789.774,0.0,38526333.86,9844051.456,17261165.55,-6267293.376,0.0,287620871.5,0.0,0.0,Sospechoso
0.0,8854367.177000001,1597183.2219999998,3479296.1739999996,684659.8608,-2173659.372,10642010.81,4710503.057,8247786.693,0.0,25421564.18,33395018.35,3126426.212,6745324.836,Aceptado
4102654.8510000003,22234412.55,5779799.187999999,7472096.185,1512561.584,-7372086.054,27010109.73,12108673.24,0.0,-3756703.686,78076536.82,192444660.3,0.0,0.0,Aceptado
668199.5277,0.0,4481804.877,8312268.895,3660034.335,-2008188.5019999999,26822089.55,0.0,24269139.6,-4398520.195,246541293.3,78827452.84,5952906.982999999,8208273.158,Aceptado
320055.4677,0.0,1863683.3969999999,575899.5949,994175.651,-6936425.929,16660576.85,2000507.75,15866037.07,-5364056.305,101213604.4,0.0,14168569.12,8407918.859,Sospechoso
143113.2519,14273560.86,1745672.9109999998,0.0,56998.58949,-1629322.576,18831520.67,359295.1982,12454896.79,-1933464.246,59969656.05,8325458.527000001,17171377.73,13205400.72,Aceptado
851506.7921,0.0,602943.5925,10155915.3,0.0,-9588637.722000001,0.0,0.0,19164008.3,-6172347.635,0.0,117370748.9,6441682.29,5546272.16,Sospechoso
5289347.581,21999896.19,536942.5842,25724519.13,0.0,-10168049.57,27907988.57,3402107.0510000004,14506293.74,-2856122.3039999995,96901494.51,29418270.79,4830565.549,11469996.5,Sospechoso
1025934.7629999999,43544931.21,6854220.169,0.0,471481.2505,0.0,53936835.76,1823632.449,18050644.25,-3996902.57,133337888.0,111249463.7,31728765.25,30761229.68,Aceptado
255042.4158,0.0,5008542.837,240052.15,121014.9939,-2643145.548,13239765.06,776407.505,16197934.03,-3153888.733,62946410.16,28788245.19,23025370.38,0.0,Aceptado
796743.7475,16889089.19,6112173.341,0.0,1651791.333,-1391526.1269999999,24562256.28,1898190.89,16339056.46,-4286055.824,181396304.9,62964135.73,0.0,11802164.97,Aceptado
0.0,6818806.436000001,1743097.13,341790.4122,656868.9008,-9677858.206,3763146.6980000003,10436723.0,13834310.5,-3114411.224,46406924.97,17976318.21,821119.7459999999,0.0,Sospechoso
1622123.679,11065600.93,6043266.225,477650.9285,855583.332,-2499121.453,18749949.82,0.0,3578994.8060000003,-2394104.788,0.0,91745563.68,11861514.74,17639996.91,Aceptado
2674253.702,27966653.94,0.0,11473188.71,1505330.469,-5440060.866,28074153.69,1841333.9880000001,10684052.45,-2987425.1210000003,92147992.96,121213902.1,11323369.97,23527231.66,Sospechoso
910341.9124,18830385.07,0.0,0.0,0.0,-2446828.02,30291768.38,2877645.392,6443634.248,-2268586.902,81530962.86,78229816.93,17246859.06,16443620.02,Aceptado
153446.6783,6786185.281,0.0,743865.0847,1553055.1830000002,-1507390.948,6262981.605,1022301.604,0.0,-2923298.961,0.0,32256509.39,5876366.844,5609720.658,Sospechoso
692076.2225,7468104.708,0.0,1908414.8,382227.6341,-572288.5845,15219670.1,2321462.665,2673768.655,-2532252.886,35791889.42,0.0,8276964.252,7155785.058999999,Sospechoso
4028111.265,0.0,0.0,2073634.264,490926.7777,-5997624.586,38525828.64,8038784.665,11200700.1,-3278862.08,92610981.66,47447071.26,11648331.03,13448687.23,Sospechoso
818135.3392,29530150.14,12026272.12,0.0,0.0,-2024210.6130000001,0.0,5921789.445,0.0,-7368039.83,73735521.93,130060078.1,4482594.686000001,8185907.8610000005,Aceptado
592220.3907,0.0,4881334.7,809675.9770000001,0.0,-3735438.258,12257274.14,1413157.89,15049993.51,0.0,110410978.6,98516762.15,11639596.94,12789104.45,Aceptado
1704014.378,20504662.16,20769207.93,298784.4617,532014.3643,-1394379.255,34994874.42,7776893.278,0.0,-5368065.677,162587390.9,62949067.32,7471870.027000001,11154834.72,Aceptado
880527.7401,4507438.066000001,5686608.324,401691.5455,1047550.2490000001,-1204505.118,2440358.668,0.0,8561279.829,-2440526.861,0.0,35215266.11,3722678.352,5558019.346,Aceptado
527815.7235,24482127.18,2908563.244,2984815.026,1632832.689,-3370905.651,22371080.71,0.0,16557907.27,-3888790.4960000003,118821097.3,115201467.2,10553951.08,19206087.72,Aceptado
239575.2206,12017221.28,2470677.711,1933601.6730000002,2419466.147,-3136940.2810000004,25044461.93,5142955.226,16022310.27,-3548833.298,161928065.7,82969929.25,21221757.88,6868698.304,Aceptado
932391.9959999999,25024712.97,1762125.324,2465468.9280000003,388932.4648,-5223156.38,26721826.93,6401868.121,17173161.51,-6102023.887,59727054.02,35969108.96,1874710.093,5992389.231000001,Sospechoso
932280.7807,20886347.06,3483884.797,16776216.79,1983142.4980000001,0.0,0.0,6155047.913,9800763.442,-3612471.815,102643778.4,98302782.75,16222297.31,13388433.54,Aceptado
1026519.146,8688891.402,1331909.988,1695962.0680000002,868536.4937,-3664208.289,15833453.31,0.0,6708568.748,-3292033.247,54160162.04,29092132.4,3522579.9869999997,5105190.693,Sospechoso
112675.8513,15754509.83,5626517.982999999,329753.6336,995064.0206,0.0,13576829.82,0.0,20655368.24,-5157395.657,111841957.1,43661188.67,8671723.913999999,4661007.602,Aceptado
986799.5522,0.0,0.0,201536.205,1761924.244,-5492736.169,9986042.002999999,3292153.8680000002,15959393.94,-3264142.9869999997,141548373.5,77238220.05,4553185.915,8626042.353,Sospechoso
2507930.728,17824443.88,15756487.24,1989257.8069999998,1968337.13,-2668308.183,19401772.82,11032659.75,16226384.28,-4556340.833000001,141606989.6,0.0,10449517.33,9878236.899,Aceptado
555559.2242,15916620.41,3249773.711,352229.5723,2200307.659,-9409713.553,15181630.37,6929927.444,27567981.13,-4540687.192,269429649.5,59398652.04,0.0,0.0,Aceptado
0.0,19712000.42,4203726.436000001,1643151.755,874205.2618,209340.3761,19274997.11,1481603.9880000001,16243212.24,0.0,88317240.34,0.0,8681878.877,10415786.19,Aceptado
944871.2476,7040885.401000001,186993.28600000002,2812936.673,1452150.304,0.0,8936959.031,4671319.301,13554483.58,-4027112.168,55178691.14,49144633.08,2638563.251,3248929.51,Sospechoso
1511825.264,15001718.48,16265405.47,1636224.461,2495389.023,0.0,15164767.57,2205438.358,15235015.7,-3940739.3260000004,0.0,267777794.2,0.0,19598708.09,Aceptado
566705.0322,9453477.239,1920850.497,360258.0448,215376.7759,-8701170.548,5290006.177,1454735.3280000002,18464470.31,-6691688.877,37427149.06,54808142.3,1820774.0359999998,4827462.244,Aceptado
1280506.831,0.0,9370128.839,3217339.0530000003,294475.7031,0.0,45132264.23,3215856.873,0.0,0.0,99781202.78,141316229.8,12273456.54,23535377.4,Aceptado
177542.9292,30501429.02,5988558.842,215410.1902,0.0,-2553829.043,21426707.95,1118760.791,0.0,-3293766.622,187386552.7,0.0,16524664.46,13755615.59,Aceptado
0.0,0.0,2329738.645,835784.8274,0.0,-2400381.764,15189555.29,283238.9842,0.0,0.0,58921629.99,14692984.74,7543205.362000001,16844086.9,Aceptado
0.0,8166150.307999999,2533397.048,2600015.392,0.0,-1897115.7519999999,12735686.25,8358177.605,0.0,-4186653.7589999996,31457739.66,8692229.261,0.0,0.0,Aceptado
1429378.1819999998,15103026.61,12932873.28,2515103.035,3097786.475,-1134539.015,21075909.71,12062512.17,23214150.79,-5646097.722,269186220.5,72383195.77,2474436.527,3999935.1769999997,Aceptado
136860.4618,5620067.21,1054005.626,763495.8372,676436.2511,-542906.9474,5387051.61,2453015.0209999997,16184313.98,0.0,0.0,12963919.36,1766189.209,1770567.782,Aceptado
2078171.9230000002,10723991.95,4330202.662,2779012.165,1430584.9309999999,-2773359.7819999997,19300062.67,1741449.301,4125989.3989999997,-2545920.346,91439363.05,84655409.24,0.0,14868478.28,Aceptado
1961312.621,5406393.852000001,1899772.981,1212941.639,77839.77763,-5609209.607999999,17528636.02,9934704.597000001,2019172.674,-6327417.015,8109599.656,45343678.17,3188443.2139999997,3084022.131,Aceptado
277326.6521,18730006.12,12190096.13,0.0,506986.2305,124721.3369,14981589.14,0.0,17905620.61,-5040826.506,0.0,59229010.94,8205006.413,15167877.78,Aceptado
740558.8593,28690823.41,2538179.995,1461500.886,521981.6141,-4250459.93,20028367.91,2903401.6180000002,0.0,-2739736.365,63371913.54,33994949.56,0.0,14175418.46,Aceptado
449188.4569,10154831.26,0.0,720977.7967,0.0,-95906.10399,14925744.45,1244733.097,0.0,-3397378.187,93532346.22,0.0,10495459.13,11156335.76,Sospechoso
474958.0051,4907573.383,801219.1908,0.0,493563.8079,-6860051.209,4557225.484,2864815.8389999997,10045995.19,-3110229.06,40375626.96,0.0,3896497.434,3050552.99,Sospechoso
611304.8415,29925832.02,5381276.432,5886102.665,1817725.4730000002,0.0,36037139.97,2869121.372,10491196.39,-2926628.7630000003,111396274.6,0.0,0.0,22563938.02,Aceptado
1210849.9440000001,26477577.05,7921178.57,0.0,0.0,0.0,18410805.67,0.0,18793725.12,-2358011.4790000003,160793099.5,152039637.4,0.0,25799284.83,Aceptado
0.0,11694455.94,1156670.977,196741.7162,973018.6793,-8404721.617999999,6129997.512999999,1310954.705,21085658.74,-1931752.54,0.0,21099631.64,3868959.83,0.0,Aceptado
918970.1534,0.0,3940895.8430000003,1741061.374,1713971.5769999998,-2796784.461,16683976.74,0.0,0.0,-4157616.5710000005,94589222.35,81448947.63,7437927.24,6042287.106000001,Aceptado
1178006.405,12318527.96,0.0,4842729.533,337813.2562,-7568549.654,12041586.76,5244497.666999999,0.0,-5796217.592,0.0,36342168.9,1699978.6430000002,3512360.15,Sospechoso
321237.3049,5375181.009,2711825.3710000003,123103.2357,475297.8846,-3800519.0919999997,7400272.031,5006230.03,12358073.69,-5088020.652,0.0,26022067.44,3264074.749,0.0,Aceptado
0.0,17397883.17,0.0,0.0,375082.5976,-4798884.318,14899761.06,3413732.817,7114934.182,-3868854.512,42743133.76,44101152.31,3264606.9039999996,0.0,Sospechoso
0.0,36919862.96,2527949.995,11050532.44,0.0,-4744564.386,39141231.27,7308129.433999999,7856685.09,-5052879.412,53543355.47,156060391.9,10632036.22,14082919.96,Aceptado
212230.9681,45209929.2,3008848.88,0.0,3486805.2410000004,-1952509.36,0.0,2261058.027,0.0,-5564319.722,302389274.0,122215850.7,12165505.42,13296722.24,Aceptado
322828.6028,25272596.29,3191941.075,495217.5738,436527.5623,-1369621.678,10148128.9,869226.1265,18375828.06,-2566069.1659999997,74624098.51,18051059.73,4532458.494,13966736.86,Aceptado
6215324.706,18692929.39,4948300.348,915742.2356,1756957.006,-11521175.3,17052945.64,5638435.646000001,20509834.48,-3873848.933,207017738.8,87414786.45,3605657.729,9294796.578,Aceptado
0.0,6539570.622,158060.6343,1262119.876,415098.3086,-7184408.575,5513472.151000001,1231381.172,16521155.29,0.0,36323416.74,16587546.81,1717653.5580000002,3151345.39,Aceptado
1327721.765,33045792.55,4920476.896000001,1739408.461,770809.335,0.0,22485943.99,18497877.47,0.0,-7295041.291,138374721.3,66998506.05,3299357.022,2303859.403,Aceptado
2312521.809,40924788.26,10883154.1,1491555.631,721508.1147,-3691857.958,41224429.48,0.0,11900645.75,-3574374.6010000003,0.0,0.0,16101192.42,16114215.84,Aceptado
989478.7092,26974014.23,1958901.407,3776691.8239999996,521809.6214,-4409530.28,31818664.46,1892686.6940000001,11510916.29,-6281651.959,56075770.83,93772854.52,3170805.898,13276875.63,Aceptado
964007.8371,26950061.99,11229805.08,529273.8593,295281.9097,-2446431.3880000003,19762164.73,1953632.082,19885076.63,-3347412.061,0.0,22598069.44,11178932.25,14944191.91,Aceptado
607904.7692,7219976.602000001,2668970.371,3335623.9510000004,0.0,-318687.9198,18285686.46,5312034.517,0.0,-5825862.661,0.0,48667100.75,3740274.195,3835553.502,Aceptado
207056.6574,13678125.17,3455338.441,321262.592,166847.6806,115876.1877,0.0,300008.9747,10125234.57,-3681848.2389999996,0.0,17063642.06,7368128.238,0.0,Aceptado
1400784.565,27503800.05,14754369.38,1966683.927,725979.8903,411804.7409,0.0,4846170.9860000005,13206871.5,-5798047.728999999,113172974.4,0.0,6938994.226,0.0,Aceptado
858239.5627,8466908.47,997748.0198,0.0,1045325.0809999999,-4073951.8619999997,23062810.74,0.0,4749856.655,0.0,31128188.65,278449713.1,5056613.466,8520270.405,Aceptado
2345812.0130000003,27249298.95,14067458.92,801002.457,275746.5519,0.0,0.0,8640848.178,10042995.03,-6904903.397000001,69280047.88,156452250.5,9830360.037999999,10641504.45,Aceptado
873925.9923,2620928.722,190946.8566,848554.4576,0.0,-10133183.73,3784058.6969999997,4800853.688,9878171.73,-2587235.87,53717519.59,30477849.36,0.0,1653635.945,Sospechoso
1010828.4940000001,13216221.63,7671967.128,1607616.61,482029.8515,-824733.0812,20515169.57,3935616.8710000003,10205362.11,0.0,0.0,66578741.59,11037864.39,0.0,Aceptado
870848.9819,7918270.782000001,1948621.199,2328967.736,2041266.678,-3554037.133,7433203.533,3575873.1210000003,11231842.04,-2211336.92,93653203.51,40804131.86,0.0,5792674.945,Aceptado
0.0,9206178.438,1795770.487,7640159.39,3081219.327,-3123082.587,19960333.42,9012327.019,7190839.746,-4419264.508,90546984.61,118556590.8,0.0,4679580.037,Aceptado
1852415.416,0.0,5721789.1110000005,1596494.961,458186.4514,-6389315.232000001,24666791.01,3027992.396,18988501.19,-3054488.9930000002,149120021.2,26753774.87,12589704.58,13471919.07,Aceptado
1643375.136,0.0,3137292.434,0.0,302349.0363,-2427199.136,27186661.98,3786814.3989999997,10138700.68,0.0,44685797.51,31416836.08,9746699.431,12813382.78,Aceptado
2364757.023,36922363.01,10971608.52,1418151.0790000001,0.0,-6512385.977000001,45929202.44,16695984.74,19178820.95,-6706260.956,89634419.56,159300979.9,9753370.149,0.0,Aceptado
396860.5491,19521587.69,0.0,1296106.219,1493523.2240000002,-3042712.039,20037170.85,1464561.927,19348926.6,0.0,0.0,93954632.32,21978213.08,15788921.29,Sospechoso
0.0,4323735.336,0.0,0.0,692822.8749,-7621047.551,4613597.743,0.0,18807959.11,-4793619.717,87578664.46,17158126.05,1444770.9119999998,1294246.263,Sospechoso
315635.9681,15377659.73,0.0,212214.9228,552406.7355,650574.0507,12400185.03,6033903.855,14930651.21,-5453392.59,73109936.35,61637037.84,0.0,6289775.4629999995,Sospechoso
2778163.3389999997,0.0,7535972.11,3366293.96,848003.6362,-5861333.072000001,50292878.21,5761079.532000001,15724724.16,0.0,156980739.6,85013438.0,20096586.63,19139011.46,Aceptado
0.0,31984823.27,2495655.824,38699190.51,4627328.98,-10951624.6,40053284.65,10781972.46,7797667.999,-5163642.073,108242578.2,1358995894.0,13801970.96,17967907.6,Aceptado
6095769.342,22466876.91,0.0,54763807.13,2879053.863,-6336063.052,33911056.41,6188781.458,6715614.122,-4048257.8989999997,104771184.7,248365823.9,11599071.82,14998301.3,Sospechoso
336885.994,30782667.62,2791394.367,0.0,374210.82200000004,-4778451.063999999,33847328.84,1603603.429,27021651.29,0.0,0.0,0.0,8792303.751,13186618.58,Aceptado
1049263.497,14445906.94,0.0,0.0,1129263.041,-2609843.853,21066110.54,3641112.4910000004,0.0,0.0,59270950.2,0.0,0.0,12165844.08,Aceptado
312689.3722,15892210.8,2377577.728,1076226.326,964759.0219,-3218808.043,11741148.27,5345189.033,21631943.34,-6143416.281,82793689.45,41591623.69,1519694.785,3469082.995,Aceptado
2430524.996,0.0,0.0,514636.9392,1965243.761,-8526141.518,22430925.62,6971769.312000001,20820904.78,-5187074.069,0.0,167034560.1,6167083.467999999,10438739.19,Sospechoso
1643094.007,13015940.6,915124.1134,0.0,690531.4499,-12198039.27,0.0,5053405.183999999,14685289.71,-4749043.2,72560271.07,64819677.79,5619815.058999999,4322438.499,Sospechoso
0.0,11423701.28,2037255.583,516355.9298,444235.0309,-8747700.142,8271996.16,3477521.369,8839558.199,-2059304.177,40782376.86,0.0,9106567.682,9268072.812,Aceptado
2933671.7860000003,58841938.82,10098508.0,10969522.85,1225879.722,-3705741.0239999997,44754668.95,2566296.938,14348828.85,-2934054.042,116085881.9,218077440.9,27834010.27,40653379.96,Aceptado
570993.4949,9311407.025,1599705.604,950616.2565,2036093.3769999999,-4452520.382,9517317.471,4423943.008,0.0,-3074143.619,126068786.3,30530377.73,2310467.309,4172396.182,Sospechoso
1759856.149,30113385.36,7010336.259,1277074.163,1857487.0869999998,0.0,30585277.06,6805467.534,21318087.01,-5649896.007999999,0.0,339179152.3,0.0,14101974.79,Aceptado
277823.0783,0.0,0.0,118012.9076,526305.7204,-489605.3739,5644697.92,1978189.2119999998,6686389.829,-2823188.414,55831539.89,0.0,4555434.76,3520411.3,Sospechoso
591840.8591,13985731.98,3139530.7819999997,2313346.012,628801.9167,0.0,19467430.25,2612383.09,13018251.05,-4884790.958000001,76269258.31,60051673.9,0.0,8849469.956,Aceptado
0.0,0.0,770740.026,10849355.22,1073802.413,0.0,0.0,0.0,7306864.58,-2751315.878,58789935.86,63780260.17,11117175.72,17307396.59,Sospechoso
4901561.2469999995,37289637.71,2526367.12,2010718.6169999999,2500408.817,-14489534.82,23064026.96,7342213.558999999,0.0,-4676152.175,192125981.5,571954216.8,0.0,15609973.95,Aceptado
2626065.415,29560891.47,9400319.772,12062175.33,1475196.991,-1720344.195,48642332.89,8579178.81,11791503.64,-3856221.602,123989550.2,169778844.4,27557627.97,19593273.27,Aceptado
1875577.513,5028176.403,254244.004,12841043.84,1517023.513,-6426247.212,10057844.26,2367463.0409999997,8006186.557,-2678932.38,50640629.51,27679098.08,1809598.13,0.0,Sospechoso
0.0,0.0,7466611.247,3893877.952,2534426.475,-532865.4289,20855263.66,5114022.687,0.0,-5787807.819,126427036.7,179777457.1,5407768.103999999,7702784.183999999,Aceptado
343137.8691,14624997.03,2091910.2280000001,522656.4002,180231.5264,-2194105.14,15888477.06,0.0,6068260.977999999,-2447273.6180000002,0.0,28646351.29,18934578.37,12957683.53,Aceptado
2864775.897,27875520.62,20106221.45,581448.0031,193940.5573,-785183.0502,27549294.56,10301129.0,7003481.01,-4546071.834,0.0,0.0,15810705.47,14855396.37,Aceptado
157675.26,7121581.924,4610747.973999999,54122.8856,554854.915,354649.5281,6334086.238,1804337.639,0.0,-2963128.117,0.0,15822381.86,3781445.584,4913151.34,Aceptado
309426.6112,6851809.788,795123.2282,0.0,1007924.179,0.0,3331338.962,3030021.635,0.0,-7786673.552,31589224.53,126180425.4,491297.9636,0.0,Sospechoso
390101.0569,12266766.23,7072453.438999999,163767.99599999998,1162905.856,-3757054.16,14357518.96,2163333.904,14180713.87,-5391615.395,128428299.1,151436903.1,10626590.81,0.0,Aceptado
1765866.8369999998,11134268.94,2004188.118,5514912.511,1476655.575,-8908450.343,8997514.055,1810204.01,0.0,-5718721.88,82595987.75,175922140.0,5773483.001,9135732.757000001,Aceptado
656176.1596,13494142.61,5381677.219,416532.333,338998.7888,0.0,23263267.76,3613547.063,0.0,-4850085.113,87555181.5,62354974.79,14749025.67,10772137.66,Aceptado
0.0,5617413.145,5556198.691000001,907582.0651,864782.162,0.0,0.0,3724457.545,-3731005.236,0.0,24882930.85,230094721.1,9604089.301,10780022.05,Aceptado
639308.6018,12007874.14,4438531.087,1006722.8929999999,1326117.265,-1292260.887,15128208.88,1437040.121,0.0,-3461313.974,94785656.56,80734946.99,8791090.696,12791869.69,Aceptado
0.0,8477794.639,0.0,1157497.493,492176.1501,-7500561.2979999995,0.0,1686858.604,13604974.88,0.0,56639961.96,17560486.39,11970279.83,0.0,Sospechoso
2074585.717,18015225.02,9894972.563,0.0,708101.572,-2757594.236,23577473.79,12234022.8,15887131.32,-5128733.866,115067443.5,34794196.75,3810252.59,4865287.121,Aceptado
559180.7258,19130174.36,8847669.422,419694.3681,725090.2185,-1578954.313,23804426.99,3431705.1580000003,9112590.681,-7602762.77,50302384.42,454147974.9,5444214.587,11392379.27,Aceptado
1093936.862,42319499.95,1128547.598,89098134.35,931295.0090000001,-5001970.85,60529524.58,2811178.53,20861701.98,0.0,97648032.91,112645372.0,0.0,20681777.54,Sospechoso
0.0,5747519.092,0.0,1525300.8090000001,394795.3367,-1412590.376,13985674.61,1497209.898,6413995.973999999,-2727186.889,39731626.49,44887106.12,11378503.81,14776173.77,Sospechoso
828678.8894,9052488.957999999,0.0,1195232.696,370180.5558,-7203685.069,11540310.98,8128896.501,0.0,0.0,43005328.45,30444531.25,3981084.095,2203807.386,Aceptado
1153877.695,7494227.5,8786945.587000001,376216.14200000005,361887.3654,-1604710.937,12910707.09,5879074.788,8348049.306,-6312873.811000001,40394226.17,79362051.65,3418901.814,5108526.664,Aceptado
4738306.956,34042546.24,0.0,0.0,1936744.9319999998,-7094492.315,0.0,7755814.676,11598279.82,-6134656.868,126177185.0,0.0,11087056.85,16535746.82,Sospechoso
0.0,7680774.197000001,3786677.582,245509.4287,383901.0168,-4524361.619,7939255.958,3985516.084,8833280.892,-3487905.6989999996,44823118.27,35232577.08,9979407.407,0.0,Aceptado
0.0,11730292.55,904482.0355,13264690.14,621444.4382,-3714132.566,27303176.36,7706512.82,0.0,-5881824.755,45437502.54,44076697.14,6104132.07,3592398.4710000004,Sospechoso
1021578.8509999999,8286544.825,0.0,2813042.8589999997,0.0,142838.5117,16433411.82,2985817.425,2099002.386,-3513665.7460000003,59691216.73,179383026.9,10922653.13,12415948.93,Sospechoso
2635168.918,0.0,89507.65329,13487472.45,1668634.487,0.0,12091129.55,4602186.1110000005,9251564.455,-3872544.798,35834172.65,101914545.1,2920791.8210000005,7048382.472999999,Sospechoso
757177.9293,17393010.21,13529073.34,3184597.2389999996,1676629.324,631020.1379,0.0,0.0,17037343.98,-5626171.924,124338760.7,0.0,16079358.12,15612579.23,Aceptado
10214789.91,0.0,3489020.7939999998,0.0,632451.0011,-8892982.37,0.0,13866039.41,15762952.72,-3575303.258,81933584.77,90353837.7,14515334.21,22466065.41,Aceptado
0.0,7916136.921,1308321.798,1066380.371,663530.2697,-2258335.986,9306756.007000001,1199010.852,3472946.0689999997,-3247664.352,35195391.07,41390928.1,0.0,8023623.512,Sospechoso
416651.7274,10694138.51,3331339.07,672160.6252,928285.3892,-6826015.054,6972743.756,4354758.798,24699859.73,-7516859.315,96101033.86,75893787.51,974873.9547,2105439.3030000003,Aceptado
559906.5161,9242242.925,7991314.957,96409.24796000001,98300.39343,-3053981.354,12845976.1,3515720.4869999997,11125861.69,-6034019.427,0.0,55749841.48,6945767.947000001,6773776.552,Aceptado
0.0,28978867.61,12457717.47,648194.6452,801676.6109,-4148293.648,0.0,5512598.862000001,17065213.06,0.0,115965750.2,188395937.5,11786572.49,0.0,Aceptado
257692.0172,3158799.777,408376.7055,194209.8284,931271.0183,-8675690.577,1771602.585,0.0,15466904.89,-4659740.881,45963439.17,24244796.86,0.0,798293.6159999999,Sospechoso
2059928.2030000002,32721513.64,10047432.29,2940414.685,0.0,-4325060.626,30639692.32,3122121.966,14865932.4,-4525284.554,197655222.0,200788764.2,11094526.48,18677870.52,Aceptado
1759434.323,33754250.13,663451.4406,8480318.197999999,856321.9689,-9820997.336000001,0.0,0.0,0.0,-4533065.328,80946192.5,73167142.88,7864084.846,11494059.67,Sospechoso
2521064.371,14152890.21,1121904.5729999999,1222451.367,0.0,-12254539.93,0.0,2337534.369,0.0,-5000983.579,41206794.37,154149717.1,0.0,0.0,Sospechoso
0.0,17751395.19,5704093.621,309246.8002,149339.7633,-2509184.421,20690222.63,4559774.978,7168950.796,-4019811.921,34361172.32,42489428.52,13563828.15,10544617.77,Aceptado
295942.6396,0.0,3801905.4480000003,0.0,3547369.653,0.0,44323238.59,2792607.099,21808970.44,-4943063.316000001,246907131.0,0.0,20254533.91,17910743.94,Aceptado
3893724.75,5279409.891,981.1669199999999,17572908.06,3989010.768,-15457268.45,2497177.1180000002,2402813.337,17512275.72,-4050340.635,88304118.83,114754807.6,0.0,1858752.0180000002,Sospechoso
880603.1169,33548132.99,0.0,5241604.337,0.0,-1727617.705,40219141.6,3154291.078,16363951.59,-2394015.114,125722932.4,71698614.34,26753822.25,24554025.01,Sospechoso
0.0,27110504.07,3260819.725,4681079.702,0.0,-3291876.047,37631572.26,1861471.2659999998,7126997.052,0.0,65319000.56,101441507.9,23336845.77,0.0,Aceptado
7443978.515,40763218.1,6408234.512999999,15071736.52,625792.7203,-7237901.682,60806363.1,5220998.681,9928204.333999999,-3351032.988,93409854.13,157169971.8,30629576.24,30421918.88,Aceptado
561168.1024,6438913.542,3867057.68,454589.0246,1949219.581,-3280783.289,0.0,3954071.5930000003,18236759.89,-5664180.433999999,105926635.4,58203467.03,523813.5404,2470879.4,Aceptado
